Project code,ALMA source name,RA,Dec,Band,Cont. sens.,Frequency support,Release date,Publications,Ang. res.,Min. vel. res.,Array,Mosaic,Max. reco. scale,FOV,Scientific category,Science keyword,Int. Time,Gal. lon.,Gal. lat.,Min. freq. res.,Pol products,L5 BL,L80 BL,Obs. date,PI name,SB name,Proposal authors,Line sens. (10 km/s),PWV,Group ous id,Member ous id,Asdm,Project title,Type,Scan intent,QA2 Status,Collections
2017.1.00161.L,ngc253,11.888805141178144,-25.288501151790626,7,0.647245296093094,"[294.70..296.69GHz,1128.91kHz,17.39mJy/beam@10km/s,1.22uJy/beam@native, XX YY,line] U [296.49..298.49GHz,1128.91kHz,17.84mJy/beam@10km/s,1.26uJy/beam@native, XX YY,line] U [306.70..308.69GHz,976.56kHz,18.69mJy/beam@10km/s,1.34uJy/beam@native, XX YY,line] U [308.32..310.32GHz,1128.91kHz,19.20mJy/beam@10km/s,1.38uJy/beam@native, XX YY,line]",2019-08-25,8,3.1386962601800223,0.9546831029702011,7m,mosaic,25.82777020657487,77.83048072110742,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",2438.4,97.38518069758011,-87.96451429716468,976.664473982059, XX YY,8.645929,31.188787,2017-11-25,"Martin, Sergio",ngc253_g_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",17.39061965226305,0.9100000262260437,uid://A001/X1284/Xfb2,uid://A001/X1284/Xfb5,4,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888786571596329,-25.288465134505024,7,1.616485785453038,"[357.14..359.14GHz,976.56kHz,31.37mJy/beam@10km/s,2.42uJy/beam@native, XX YY,line] U [358.82..360.82GHz,976.56kHz,31.49mJy/beam@10km/s,2.44uJy/beam@native, XX YY,line] U [369.39..371.39GHz,1128.91kHz,80.08mJy/beam@10km/s,6.29uJy/beam@native, XX YY,line] U [370.97..372.97GHz,1128.91kHz,91.47mJy/beam@10km/s,7.20uJy/beam@native, XX YY,line]",2019-08-26,8,2.6902212930558074,0.8114745454510838,7m,mosaic,22.082857091080346,65.88498106399445,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",3220.389,97.38518287529195,-87.96447588020979,976.6618211014438, XX YY,8.529053,33.138927,2017-11-21,"Martin, Sergio",ngc253_n_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",31.36805903380617,0.9100000262260437,uid://A001/X1284/Xfdc,uid://A001/X1284/Xfdf,5,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888803765379711,-25.28849848331331,7,0.726356317615771,"[297.95..299.94GHz,1128.91kHz,19.08mJy/beam@10km/s,1.35uJy/beam@native, XX YY,line] U [299.70..301.69GHz,1128.91kHz,20.14mJy/beam@10km/s,1.43uJy/beam@native, XX YY,line] U [309.95..311.94GHz,976.56kHz,20.73mJy/beam@10km/s,1.49uJy/beam@native, XX YY,line] U [311.57..313.57GHz,976.56kHz,21.78mJy/beam@10km/s,1.57uJy/beam@native, XX YY,line]",2019-08-26,8,3.4642621642289337,0.9397415729315487,7m,mosaic,27.007861567358916,77.01354316410514,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",2437.905,97.38518085759385,-87.9645114577477,976.6607176052611, XX YY,8.913724,32.3622,2017-11-21,"Martin, Sergio",ngc253_h_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",19.080151128603827,0.9100000262260437,uid://A001/X1284/Xfb8,uid://A001/X1284/Xfbb,4,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.88879537485104,-25.288482209004222,7,0.6872649528818177,"[331.30..333.30GHz,976.56kHz,20.76mJy/beam@10km/s,1.55uJy/beam@native, XX YY,line] U [332.97..334.97GHz,976.56kHz,17.27mJy/beam@10km/s,1.29uJy/beam@native, XX YY,line] U [343.54..345.54GHz,1128.91kHz,16.60mJy/beam@10km/s,1.26uJy/beam@native, XX YY,line] U [345.22..347.22GHz,1128.91kHz,19.29mJy/beam@10km/s,1.47uJy/beam@native, XX YY,line]",2019-08-27,8,3.0760662609313583,0.8740432474206062,7m,mosaic,20.959305155941564,70.94697358865159,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",1930.116,97.3851818400618,-87.96449411723002,976.604425985338, XX YY,8.571525,33.51626,2017-10-05,"Martin, Sergio",ngc253_j_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",16.603678110197947,0.9100000262260437,uid://A001/X1284/Xfc4,uid://A001/X1284/Xfc7,3,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888458222614192,-25.287828443546275,6,0.4459158815161604,"[249.66..251.66GHz,976.56kHz,13.87mJy/beam@10km/s,0.90uJy/beam@native, XX YY,line] U [251.34..253.34GHz,976.56kHz,12.17mJy/beam@10km/s,0.79uJy/beam@native, XX YY,line] U [264.66..266.66GHz,976.56kHz,13.65mJy/beam@10km/s,0.91uJy/beam@native, XX YY,line] U [266.34..268.34GHz,976.56kHz,15.21mJy/beam@10km/s,1.02uJy/beam@native, XX YY,line]",2019-08-29,8,4.098552719551644,1.0993354817076577,7m,mosaic,26.81609519075876,73.1224315597225,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",3527.517,97.38522347055735,-87.96377372981249,976.6624724110942, XX YY,8.807638,33.408775,2017-11-23,"Martin, Sergio",ngc253_h_06_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",12.167639423089964,1.7999999523162842,uid://A001/X1284/Xf7c,uid://A001/X1284/Xf7f,4,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2016.1.01285.S,NGC253,11.888058329955394,-25.288800000007953,8,0.04468352563516158,"[395.02..396.89GHz,3904.30kHz,1.03mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [396.83..398.70GHz,3904.30kHz,1.07mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [406.91..408.78GHz,3904.30kHz,1.07mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [408.72..410.59GHz,3904.30kHz,1.06mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line]",2019-08-30,2,0.4103227245745178,2.8636929696538767,12m,,4.543251307075165,14.456050904494942,Active galaxies,"Starbursts, star formation, Giant Molecular Clouds (GMC) properties",2268,97.36439501079838,-87.96450318619902,3904.202339016058, XX YY,33.21538,214.75278,2018-08-19,"Martin-Pintado, Jesus",NGC253_a_08_TM1,"Kohno, Kotaro; Nakai, Naomasa; Villicana Pedraza, Ilhuiyolitzin; Martin, Sergio; Nakanishi, Kouichiro; Ando, Ryo; Guesten, Rolf; Requena Torres, Miguel Angel; Gonzalez-Alfonso, Eduardo;",1.0258207324430728,0.428739458322525,uid://A001/X87d/X44e,uid://A001/X87d/X44f,1,H3O+: Are the clouds in the central 50 pc of NGC 253 exposed to the X-rays from a black hole?,S,TARGET,PASS,
2017.1.00028.S,NGC253,11.8882583332851,-25.288096666676434,5,0.017767784519545943,"[171.92..173.79GHz,1938.48kHz,1.24mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line] U [173.72..175.59GHz,1938.48kHz,0.57mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [183.91..185.78GHz,1938.48kHz,0.56mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [185.71..187.58GHz,1938.48kHz,0.55mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line]",2019-09-07,0,0.9461681898910663,3.129230352784393,12m,,10.100862459220432,32.39487214396981,Active galaxies,"Starbursts, star formation, Galaxy chemistry",937.44,97.3774124811867,-87.96394323850917,1938.4224957115994, XX YY,33.479126,208.70009,2018-08-16,"Martin, Sergio",NGC253_a_05_TM1,"Viti, Serena; Krips, Melanie; Rivilla, Victor; Jimenez-Serra, Izaskun; Fontani, Francesco; Harada, Nanase; Henkel, Christian; Chidiac, Celine; Aladro, Rebeca;",0.5537047371327131,0.4618856906890869,uid://A001/X1288/Xcc5,uid://A001/X1288/Xcc6,1,Deuteration in galaxies: Breaking ground with ALMA,S,TARGET,PASS,
2017.1.00161.L,ngc253,11.888474695866073,-25.287860383896145,7,0.560071878402983,"[275.05..277.05GHz,976.56kHz,15.60mJy/beam@10km/s,1.06uJy/beam@native, XX YY,line] U [276.57..278.57GHz,976.56kHz,15.57mJy/beam@10km/s,1.06uJy/beam@native, XX YY,line] U [287.01..289.01GHz,976.56kHz,17.07mJy/beam@10km/s,1.18uJy/beam@native, XX YY,line] U [288.57..290.57GHz,976.56kHz,17.31mJy/beam@10km/s,1.20uJy/beam@native, XX YY,line]",2019-09-12,8,3.7455307797763404,1.0146475814816185,7m,mosaic,26.483814296851662,67.22254603363311,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",3970.293,97.38522139332775,-87.96380947216284,976.6640759342839, XX YY,8.86645,32.87194,2017-11-25,"Martin, Sergio",ngc253_a_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",15.574207372913532,0.9100000262260437,uid://A001/X1284/Xf8e,uid://A001/X1284/Xf91,5,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888425518714277,-25.287765033247847,6,0.3418242158940289,"[214.30..216.30GHz,976.56kHz,11.54mJy/beam@10km/s,0.69uJy/beam@native, XX YY,line] U [215.98..217.98GHz,976.56kHz,11.06mJy/beam@10km/s,0.67uJy/beam@native, XX YY,line] U [229.30..231.30GHz,976.56kHz,10.69mJy/beam@10km/s,0.66uJy/beam@native, XX YY,line] U [230.98..232.98GHz,976.56kHz,11.57mJy/beam@10km/s,0.72uJy/beam@native, XX YY,line]",2019-09-13,8,4.241966741454057,1.267555283240993,7m,mosaic,32.077830951992034,84.48579838046453,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",3071.914,97.38522760612902,-87.96370265340822,976.622680822453, XX YY,8.836387,31.270609,2017-10-18,"Martin, Sergio",ngc253_b_06_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",10.690687105138915,1.7999999523162842,uid://A001/X1284/Xf58,uid://A001/X1284/Xf5b,3,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00028.S,NGC253,11.888258333318149,-25.288096666679007,4,0.009614561214008577,"[141.44..143.32GHz,1938.48kHz,0.38mJy/beam@10km/s,0.02uJy/beam@native, XX YY,line] U [143.25..145.12GHz,1938.48kHz,0.38mJy/beam@10km/s,0.02uJy/beam@native, XX YY,line] U [153.33..155.20GHz,1938.48kHz,0.37mJy/beam@10km/s,0.02uJy/beam@native, XX YY,line] U [155.13..157.01GHz,1938.48kHz,0.37mJy/beam@10km/s,0.02uJy/beam@native, XX YY,line]",2019-09-14,0,0.7744320656019993,3.745857617680746,12m,,17.168123936476242,39.02134434147968,Active galaxies,"Starbursts, star formation, Galaxy chemistry",16692.48,97.37741248191772,-87.96394323852405,1938.3554542584989, XX YY,30.775108,197.40997,2018-06-03,"Martin, Sergio",NGC253_a_04_TM1,"Viti, Serena; Krips, Melanie; Rivilla, Victor; Jimenez-Serra, Izaskun; Fontani, Francesco; Harada, Nanase; Henkel, Christian; Chidiac, Celine; Aladro, Rebeca;",0.36617948891013674,0.8647985458374023,uid://A001/X1288/Xcc1,uid://A001/X1288/Xcc2,6,Deuteration in galaxies: Breaking ground with ALMA,S,TARGET,PASS,
2017.1.00161.L,ngc253,11.888452689587593,-25.287817715467714,6,0.3501964856658337,"[242.94..244.94GHz,976.56kHz,11.17mJy/beam@10km/s,0.71uJy/beam@native, XX YY,line] U [244.62..246.62GHz,976.56kHz,10.02mJy/beam@10km/s,0.64uJy/beam@native, XX YY,line] U [257.94..259.94GHz,976.56kHz,10.67mJy/beam@10km/s,0.70uJy/beam@native, XX YY,line] U [259.62..261.62GHz,976.56kHz,11.58mJy/beam@10km/s,0.76uJy/beam@native, XX YY,line]",2019-10-01,8,3.778184917689702,1.1277499828752873,7m,mosaic,27.857164344759287,75.04076802985787,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",3010.635,97.38522416881557,-87.96376171577592,976.6267138563625, XX YY,9.478494,37.10039,2017-10-21,"Martin, Sergio",ngc253_f_06_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",10.01880145077566,1.7999999523162842,uid://A001/X1284/Xf70,uid://A001/X1284/Xf73,3,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888481148887818,-25.287872895875857,7,0.5626648234301659,"[284.69..286.69GHz,976.56kHz,15.94mJy/beam@10km/s,1.10uJy/beam@native, XX YY,line] U [286.32..288.32GHz,976.56kHz,15.52mJy/beam@10km/s,1.07uJy/beam@native, XX YY,line] U [296.69..298.69GHz,976.56kHz,16.00mJy/beam@10km/s,1.13uJy/beam@native, XX YY,line] U [298.32..300.32GHz,976.56kHz,17.17mJy/beam@10km/s,1.21uJy/beam@native, XX YY,line]",2019-10-08,8,3.6276967488575895,0.9814811898526982,7m,mosaic,26.915599945346315,65.01252656894927,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",4123.141,97.38522057982455,-87.96382346261764,976.6602379970103, XX YY,8.775855,33.220333,2017-12-11,"Martin, Sergio",ngc253_d_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",15.516478671814111,0.9100000262260437,uid://A001/X1284/Xfa0,uid://A001/X1284/Xfa3,5,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672770259024,-25.2882444431838,3,0.016732050553698627,"[100.76..102.64GHz,976.56kHz,0.77mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [102.03..103.91GHz,976.56kHz,0.77mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [112.51..114.39GHz,976.56kHz,0.73mJy/beam@10km/s,0.03uJy/beam@native, XX YY,line] U [114.03..115.90GHz,976.56kHz,0.80mJy/beam@10km/s,0.04uJy/beam@native, XX YY,line]",2019-10-11,8,0.9127675181278768,2.5674836017312823,12m,,16.925148112480635,53.75073988655974,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",8588.16,97.38519662902829,-87.96423612201345,976.5440837445918, XX YY,37.57106,298.34558,2018-03-24,"Martin, Sergio",ngc253_f_03_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",0.7268059382694607,2.761199474334717,uid://A001/X1284/Xf22,uid://A001/X1284/Xf23,4,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.01101.S,NGC_253,11.888058329955713,-25.288800000013282,6,0.3251969725310574,"[217.88..218.38GHz,1128.91kHz,7.26mJy/beam@10km/s,0.88uJy/beam@native, XX YY,line] U [218.14..218.64GHz,1128.91kHz,7.19mJy/beam@10km/s,0.87uJy/beam@native, XX YY,line] U [218.42..218.92GHz,1128.91kHz,7.36mJy/beam@10km/s,0.89uJy/beam@native, XX YY,line] U [219.41..219.53GHz,141.11kHz,7.95mJy/beam@10km/s,1.93uJy/beam@native, XX YY,line] U [220.25..220.37GHz,141.11kHz,11.00mJy/beam@10km/s,2.67uJy/beam@native, XX YY,line] U [230.38..230.51GHz,121.15kHz,9.99mJy/beam@10km/s,2.48uJy/beam@native, XX YY,line] U [230.91..232.89GHz,31250.00kHz,7.20mJy/beam@10km/s,0.45uJy/beam@native, XX YY,continuum]",2019-10-19,1,23.320253151454125,0.15764734889510218,TP,,413.36293793024623,25.835183905752668,Local Universe,"Spiral galaxies, Giant Molecular Clouds (GMC) properties",82477.823,97.36439501074183,-87.9645031862041,121.14713418486765, XX YY,12,12,2018-03-20,"Rosolowsky, Erik",NGC_253_a_06_TP,"Bolatto, Alberto; Walter, Fabian; Kruijssen, Diederik; Herrera, Cinthya; Rebolledo, David; Schruba, Andreas; Blanc, Guillermo; Leroy, Adam; Sandstrom, Karin; Meidt, Sharon; Bigiel, Frank; Schinnerer, Eva; Kreckel, Kathryn; Hygate, Alex; Emsellem, Eric;",7.185774430595355,0.7292190790176392,uid://A001/X12ce/X127,uid://A001/X12ce/X12e,22,Are GMCs Real? Searching for the physical objects in a multiscale ISM,S,TARGET,PASS,
2017.1.00161.L,ngc253,11.888439716265161,-25.287792561094125,4,0.020023393279967727,"[128.66..130.54GHz,976.56kHz,0.83mJy/beam@10km/s,0.04uJy/beam@native, XX YY,line] U [130.48..132.35GHz,976.56kHz,0.82mJy/beam@10km/s,0.04uJy/beam@native, XX YY,line] U [140.80..142.68GHz,976.56kHz,0.79mJy/beam@10km/s,0.04uJy/beam@native, XX YY,line] U [142.62..144.49GHz,976.56kHz,0.81mJy/beam@10km/s,0.04uJy/beam@native, XX YY,line]",2019-10-21,8,0.7817518180536174,2.052733914963398,12m,mosaic,14.56493511248853,80.19783286861269,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",1682.68,97.38522580994358,-87.96373352859334,976.5448480592752, XX YY,35.925533,272.48343,2018-08-23,"Martin, Sergio",ngc253_b_04_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",0.7942376340348949,0.5777175426483154,uid://A001/X1284/Xf2e,uid://A001/X1284/Xf2f,2,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2018.1.01321.S,NGC_253,11.887500000030968,-25.288055555558973,6,0.2333319026992175,"[217.05..219.05GHz,1128.91kHz,6.72mJy/beam@10km/s,0.41uJy/beam@native, XX YY,line] U [218.89..219.89GHz,1128.91kHz,7.24mJy/beam@10km/s,0.62uJy/beam@native, XX YY,line] U [219.72..220.72GHz,1128.91kHz,9.21mJy/beam@10km/s,0.79uJy/beam@native, XX YY,line] U [229.86..230.86GHz,564.45kHz,8.65mJy/beam@10km/s,0.76uJy/beam@native, XX YY,line] U [231.82..233.81GHz,31250.00kHz,6.38mJy/beam@10km/s,0.40uJy/beam@native, XX YY,continuum]",2019-10-25,13,23.315945916201766,0.7362288136512237,TP,,413.2865707499293,25.83041067187058,Local Universe,"Spiral galaxies, Giant Molecular Clouds (GMC) properties",3137.76,97.36043358339646,-87.96361479499588,564.4835340270165, XX YY,12,12,2018-10-12,"Faesi, Christopher",NGC_253_d_06_TP,"Bolatto, Alberto; Schruba, Andreas; Zschaechner, Laura; Leroy, Adam; Sun, Jiayi; Kruijssen, Diederik; Schinnerer, Eva; Chevance, Melanie; Rosolowsky, Erik;",6.383110119356948,0.7657642364501953,uid://A001/X133d/X3c24,uid://A001/X133d/X3c27,1,Physics at High Angular Resolution in Nearby Galaxies: The Local Galaxy Inventory,S,TARGET,PASS,
2018.1.01321.S,NGC_253,11.887500000017003,-25.288055555561517,6,0.3104722634216352,"[217.05..219.05GHz,1128.91kHz,9.01mJy/beam@10km/s,0.54uJy/beam@native, XX YY,line] U [218.89..219.89GHz,1128.91kHz,9.61mJy/beam@10km/s,0.82uJy/beam@native, XX YY,line] U [219.72..220.72GHz,1128.91kHz,12.16mJy/beam@10km/s,1.04uJy/beam@native, XX YY,line] U [229.86..230.86GHz,564.45kHz,11.47mJy/beam@10km/s,1.01uJy/beam@native, XX YY,line] U [231.82..233.81GHz,31250.00kHz,8.46mJy/beam@10km/s,0.53uJy/beam@native, XX YY,continuum]",2019-10-25,13,23.315945747305307,0.7362304556011687,TP,,413.2865692760885,25.830410797074755,Local Universe,"Spiral galaxies, Giant Molecular Clouds (GMC) properties",4596.48,97.36043358304431,-87.96361479499284,564.4847918807073, XX YY,12,12,2018-10-14,"Faesi, Christopher",NGC_253_e_06_TP,"Bolatto, Alberto; Schruba, Andreas; Zschaechner, Laura; Leroy, Adam; Sun, Jiayi; Kruijssen, Diederik; Schinnerer, Eva; Chevance, Melanie; Rosolowsky, Erik;",8.455894789724804,0.6731220483779907,uid://A001/X133d/X3c2a,uid://A001/X133d/X3c2d,2,Physics at High Angular Resolution in Nearby Galaxies: The Local Galaxy Inventory,S,TARGET,PASS,
